Node Name	Data Size	Total-time	CPU-time	max-rss	I/O In (read MB)	I/O out (write MB)	mem_mb	disk_mb
213	914.0	854.0807	824.31	19843.31	187.46	3834.3	1827.0	1827.0
219	923.0	930.29	911.07	21900.63	1009.67	2049.87	1845.0	1845.0
239	880.0	830.9871	793.94	20885.23	0.05	1955.14	1760.0	1760.0
213	856.0	851.3071	805.77	20306.01	8.13	1900.54	1710.0	1710.0
239	939.0	642.966	584.09	22246.14	408.0	2085.57	1877.0	1877.0
221	889.0	2031.7242	1912.24	21086.7	0.0	3727.73	1776.0	1776.0
244	907.0	936.3047	917.22	21533.76	4.05	3806.76	1814.0	1814.0
220	913.0	804.6314	794.81	21151.38	3002.88	4204.42	1826.0	1826.0
223	920.0	686.5856	570.61	21834.97	313.98	3860.02	1839.0	1839.0
219	919.0	883.0192	831.76	21801.88	304.51	2040.95	1837.0	1837.0
226	889.0	821.1281	772.14	21096.79	21.3	4827.16	1777.0	1777.0
228	902.0	414.4072	399.05	21398.44	4.78	2002.7	1802.0	1802.0
217	917.0	1144.2613	1108.92	21749.06	0.0	3844.96	1832.0	1832.0
221	879.0	716.8437	678.82	19034.5	0.87	3687.72	1757.0	1757.0
216	896.0	758.9542	734.33	21256.29	0.25	1989.56	1791.0	1791.0
247	910.0	856.6114	823.93	21584.74	2.0	2020.3	1818.0	1818.0
224	914.0	1020.7162	1007.98	21685.2	0.09	2029.66	1827.0	1827.0
246	891.0	846.5977	815.61	21152.99	0.0	1979.8	1782.0	1782.0
221	941.0	760.9202	708.06	20414.67	0.06	2090.97	1882.0	1882.0
224	897.0	892.8202	858.48	20750.45	1150.31	3763.54	1793.0	1793.0
239	896.0	1138.0639	0.0	21258.43	0.0	4863.11	1791.0	1791.0
213	929.0	883.6386	817.46	20204.96	1.66	5043.83	1857.0	1857.0
242	861.0	1231.4503	1212.37	20440.45	0.12	4469.41	1722.0	1722.0
217	955.0	911.0834	780.76	20733.12	42.82	5183.19	1908.0	1908.0
226	871.0	925.0713	878.29	20672.3	32.08	1935.23	1742.0	1742.0
221	901.0	847.097	827.61	21378.51	756.51	4890.54	1801.0	1801.0
241	912.0	927.9165	0.0	21607.05	609.89	4951.59	1823.0	1823.0
219	924.0	2038.0	1982.89	21919.03	0.0	5014.86	1846.0	1846.0
213	906.0	666.9731	645.58	21493.67	323.52	2011.57	1810.0	1810.0
242	891.0	341.5977	308.07	20940.26	207.61	3739.14	1782.0	1782.0
222	956.0	1263.9591	1221.41	22689.4	0.0	3579.54	1911.0	1911.0
241	883.0	910.807	886.55	20949.23	0.34	1960.66	1765.0	1765.0
246	896.0	626.4862	609.2	21249.05	0.72	3757.36	1790.0	1790.0
220	940.0	782.7682	713.35	22303.21	0.2	3378.27	1879.0	1879.0
241	878.0	376.9587	352.56	18410.25	0.0	3683.25	1755.0	1755.0
222	935.0	1088.8961	1066.56	22197.66	0.0	2077.72	1870.0	1870.0
226	933.0	686.7612	595.47	22128.2	1.26	2303.74	1864.0	1864.0
217	925.0	875.3964	856.1	21954.6	21.28	2054.92	1849.0	1849.0
228	901.0	632.8194	614.83	21388.46	197.82	2001.84	1802.0	1802.0
223	901.0	957.2319	813.2	21385.73	592.95	2001.65	1801.0	1801.0
241	865.0	545.718	521.76	20540.58	0.12	1922.18	1730.0	1730.0
220	875.0	1090.0915	1062.67	20771.29	0.34	3671.63	1749.0	1749.0
244	892.0	373.5838	338.84	21169.34	0.0	2321.74	1783.0	1783.0
246	888.0	717.2254	615.27	21059.2	0.01	3723.39	1774.0	1774.0
224	924.0	1002.5756	938.92	21914.61	0.91	2051.32	1846.0	1846.0
224	890.0	848.6666	824.91	21118.77	48.01	3733.27	1779.0	1779.0
217	899.0	805.5969	794.5	21286.41	9.98	4400.75	1796.0	1796.0
219	922.0	945.5467	913.91	20261.82	7.13	3869.67	1844.0	1844.0
217	889.0	736.2736	705.28	20661.8	2851.09	1973.83	1776.0	1776.0
244	955.0	857.0376	828.64	22648.79	0.18	2121.73	1910.0	1910.0
225	866.0	801.474	642.61	20536.53	3.61	4698.88	1730.0	1730.0
247	944.0	653.6762	582.74	22160.27	218.89	5126.52	1888.0	1888.0
222	880.0	942.3435	759.15	20876.03	87.32	1953.89	1759.0	1759.0
240	912.0	622.365	614.33	21642.09	236.99	3827.0	1823.0	1823.0
246	944.0	1018.0287	935.16	20360.0	50.75	4904.64	1886.0	1886.0
226	878.0	626.6605	610.58	20829.45	0.97	1949.39	1754.0	1754.0
219	920.0	712.8064	701.18	21835.15	0.04	4996.79	1840.0	1840.0
221	886.0	894.2742	0.0	21023.28	0.47	4810.64	1771.0	1771.0
220	890.0	1004.5429	977.53	21115.1	0.06	1976.29	1779.0	1779.0
221	924.0	808.3456	787.49	21931.19	0.16	3878.17	1848.0	1848.0
226	920.0	1957.5582	1912.13	21830.55	1.86	4514.93	1839.0	1839.0
246	885.0	553.8608	522.8	19038.05	227.38	1966.0	1769.0	1769.0
216	865.0	1054.7076	946.9	20496.85	0.67	3626.91	1728.0	1728.0
239	914.0	939.9108	919.1	21680.62	623.48	2029.43	1826.0	1826.0
248	945.0	732.0143	674.81	22377.05	404.93	2097.82	1888.0	1888.0
221	902.0	624.0565	612.05	21411.05	0.76	3785.75	1804.0	1804.0
222	929.0	909.9089	874.25	22052.72	8.24	2824.27	1858.0	1858.0
213	915.0	377.1702	368.25	21709.94	0.0	3838.02	1829.0	1829.0
217	909.0	781.7597	759.05	21563.57	0.07	2019.58	1818.0	1818.0
220	881.0	578.8574	534.91	20903.7	2.3	2549.82	1761.0	1761.0
223	886.0	1903.3199	1858.27	21005.61	0.0	3716.04	1771.0	1771.0
216	283.0	316.9052	198.46	6715.29	0.0	627.41	1000.0	1000.0
219	281.0	311.9507	202.26	6680.01	0.0	1254.46	1000.0	1000.0
224	309.0	441.0427	397.76	7345.6	0.0	1675.09	1000.0	1000.0
221	314.0	253.9461	169.62	7458.32	0.0	695.84	1000.0	1000.0
223	312.0	403.7061	356.84	7411.57	0.0	691.34	1000.0	1000.0
225	303.0	297.3965	241.19	7198.37	0.0	671.4	1000.0	1000.0
241	283.0	367.403	338.68	6719.17	0.0	627.95	1000.0	1000.0
248	291.0	482.2172	347.24	6914.12	0.0	1576.2	1000.0	1000.0
219	309.0	508.9527	427.91	7347.79	0.0	1503.6	1000.0	1000.0
222	311.0	183.0262	163.66	6287.2	0.0	689.53	1000.0	1000.0
222	304.0	293.8083	0.0	7229.3	0.0	1648.07	1000.0	1000.0
213	303.0	282.0104	196.34	7212.75	0.0	1270.68	1000.0	1000.0
213	314.0	360.4829	272.96	7454.88	0.0	696.89	1000.0	1000.0
219	299.0	171.148	144.5	7101.62	0.0	663.74	1000.0	1000.0
247	310.0	425.0104	311.02	7375.96	0.0	687.99	1000.0	1000.0
242	303.0	378.6141	245.15	7196.54	0.0	671.29	1000.0	1000.0
240	277.0	323.0153	213.28	6573.67	0.0	614.17	1000.0	1000.0
248	291.0	313.356	205.0	6911.55	0.0	645.87	1000.0	1000.0
248	586.0	559.9261	524.57	13892.11	0.11	1896.11	1170.0	1170.0
219	419.0	388.1959	312.56	9950.64	0.0	929.38	1000.0	1000.0
218	392.0	628.0319	541.32	9309.84	0.0	1791.76	1000.0	1000.0
223	411.0	276.9225	238.28	9765.2	0.0	1240.36	1000.0	1000.0
216	603.0	656.3123	555.75	14319.12	60.36	1987.95	1205.0	1205.0
215	625.0	636.9521	599.86	13571.81	0.0	1387.57	1249.0	1249.0
220	602.0	658.5663	644.62	13004.73	0.0	2523.76	1203.0	1203.0
225	645.0	501.4425	490.32	13196.86	0.0	3499.4	1288.0	1288.0
248	583.0	658.1677	612.72	13828.59	6.48	2443.25	1164.0	1164.0
217	615.0	669.0897	636.91	13315.6	0.0	1365.84	1229.0	1229.0
227	606.0	645.1599	592.79	13196.1	0.2	1346.49	1212.0	1212.0
239	596.0	682.7313	674.25	12675.21	0.51	2913.73	1191.0	1191.0
242	596.0	685.471	0.0	14152.11	0.0	3234.91	1191.0	1191.0
242	614.0	698.6843	673.66	13283.02	0.11	1362.45	1226.0	1226.0
223	612.0	562.0362	539.57	13325.34	0.08	2568.66	1224.0	1224.0
221	618.0	605.2372	582.76	13298.24	0.79	3026.59	1234.0	1234.0
223	606.0	376.0225	338.4	12997.3	3.11	1345.94	1211.0	1211.0
216	625.0	671.3571	643.61	13503.99	2.01	2620.49	1249.0	1249.0
215	594.0	625.4239	616.9	14106.53	0.0	2491.66	1187.0	1187.0
224	610.0	491.1923	453.45	12972.7	0.0	1354.1	1219.0	1219.0
242	607.0	597.4703	542.4	14421.26	2.74	1348.66	1214.0	1214.0
218	636.0	589.7748	576.08	15098.68	0.07	3452.91	1271.0	1271.0
244	590.0	566.5481	535.5	14010.48	1.62	1310.01	1179.0	1179.0
221	632.0	595.792	585.43	14999.05	21.02	1402.82	1263.0	1263.0
223	586.0	685.2693	671.83	12664.38	2.28	2457.55	1171.0	1171.0
239	578.0	522.5041	488.05	13688.0	2.34	1283.12	1155.0	1155.0
215	659.0	768.186	734.64	14119.08	0.68	2762.57	1316.0	1316.0
228	569.0	675.9774	646.87	13496.05	3.86	1263.76	1137.0	1137.0
220	607.0	521.0289	470.84	12787.68	0.09	2544.02	1212.0	1212.0
217	570.0	320.0445	309.7	13532.74	0.0	1266.58	1140.0	1140.0
242	636.0	482.2256	317.11	15102.81	2.12	1413.0	1272.0	1272.0
222	625.0	645.6265	484.25	13228.23	2137.13	1387.42	1249.0	1249.0
241	572.0	530.2164	519.62	13594.09	0.0	2400.69	1144.0	1144.0
242	602.0	602.916	578.61	14300.04	2.17	1337.62	1204.0	1204.0
224	608.0	697.7071	672.6	14424.25	0.0	1348.98	1214.0	1214.0
239	590.0	570.246	0.0	14004.15	121.07	3200.85	1179.0	1179.0
248	624.0	652.9011	634.51	14799.42	16.92	2615.18	1246.0	1246.0
213	590.0	584.9352	540.96	12551.43	3.57	1309.94	1179.0	1179.0
220	588.0	670.7244	641.56	13957.21	0.14	1305.57	1175.0	1175.0
227	622.0	601.3072	0.0	14778.15	0.21	3377.99	1244.0	1244.0
222	627.0	611.5562	579.79	13517.99	0.0	1392.87	1254.0	1254.0
239	624.0	637.5559	603.26	13470.39	2.51	1386.12	1248.0	1248.0
221	592.0	503.4226	308.2	14064.83	6.06	1315.23	1184.0	1184.0
228	581.0	477.4717	463.74	13805.13	0.0	2438.28	1162.0	1162.0
219	628.0	678.1443	643.04	14914.05	2.9	1395.19	1256.0	1256.0
241	593.0	434.5985	402.71	12584.86	4.71	1317.05	1185.0	1185.0
227	577.0	420.6255	398.4	13702.77	0.58	1281.76	1154.0	1154.0
247	609.0	462.892	428.53	12843.98	0.0	1352.04	1217.0	1217.0
220	577.0	480.6201	453.38	13675.77	0.12	1280.15	1152.0	1152.0
219	595.0	619.1678	568.47	12899.73	6.49	1320.27	1188.0	1188.0
218	610.0	570.6152	553.53	14488.12	0.16	2558.97	1219.0	1219.0
224	608.0	467.1845	424.43	14406.86	3.72	1350.56	1215.0	1215.0
219	605.0	457.4592	429.01	12942.72	0.0	1342.94	1209.0	1209.0
239	601.0	645.3029	613.69	12994.62	0.12	1334.59	1201.0	1201.0
225	583.0	664.9945	646.07	13844.66	0.0	1294.54	1165.0	1165.0
216	609.0	632.4429	598.64	13104.54	0.0	2553.15	1217.0	1217.0
219	596.0	586.8157	546.15	12664.13	2.74	2501.5	1192.0	1192.0
221	625.0	633.0833	603.21	14827.66	11.27	1387.22	1249.0	1249.0
213	589.0	619.1026	0.0	12609.87	0.0	3197.75	1177.0	1177.0
226	624.0	518.2051	490.09	13418.54	4.09	1384.93	1246.0	1246.0
224	640.0	534.8113	507.36	15202.68	2.32	1421.8	1280.0	1280.0
242	593.0	537.5369	353.14	14083.03	11.5	1316.92	1185.0	1185.0
217	634.0	546.0029	521.98	15042.44	0.0	2657.09	1266.0	1266.0
226	590.0	610.4142	578.62	12634.82	0.14	3202.71	1179.0	1179.0
217	617.0	390.0478	369.0	14651.18	5.01	2638.79	1233.0	1233.0
221	572.0	588.2713	538.57	12343.41	0.14	1270.5	1143.0	1143.0
221	620.0	613.6255	568.25	13328.92	4.89	1377.54	1240.0	1240.0
227	602.0	585.6451	544.35	12680.68	0.0	3268.42	1203.0	1203.0
248	596.0	531.267	517.13	12959.52	0.06	2500.9	1192.0	1192.0
227	626.0	581.373	550.97	13555.52	1.38	1389.46	1251.0	1251.0
221	609.0	596.1018	571.7	14453.93	1.11	1351.7	1217.0	1217.0
240	593.0	476.7302	463.89	14084.23	0.95	1316.95	1185.0	1185.0
226	588.0	615.0047	576.15	12764.02	0.0	1305.06	1175.0	1175.0
225	613.0	592.4014	570.25	12975.91	1.81	2572.39	1226.0	1226.0
222	597.0	434.1604	382.8	12891.01	0.9	1324.97	1192.0	1192.0
217	603.0	542.0813	510.81	14317.44	0.02	1338.88	1205.0	1205.0
241	619.0	612.0558	583.65	13185.14	216.09	3004.28	1237.0	1237.0
218	1843.2	1789.0849	1747.63	43381.32	0.09	7675.55	3657.0	3657.0
226	1843.2	1597.0989	1568.6	43603.32	26.7	7715.04	3676.0	3676.0
220	1843.2	1388.9738	0.0	42510.92	0.0	9733.53	3584.0	3584.0
248	1843.2	1625.6486	1591.85	43019.51	785.65	8285.11	3627.0	3627.0
221	1740.8	1770.6988	0.0	41225.82	0.0	9439.12	3475.0	3475.0
223	1843.2	1531.737	1493.36	43308.29	261.54	7662.59	3651.0	3651.0
213	1843.2	2290.7515	2248.64	43273.51	2.4	9908.7	3648.0	3648.0
244	1843.2	1784.4323	1730.97	42195.88	0.0	7465.57	3557.0	3557.0
213	1843.2	1698.6321	1671.02	43526.02	0.17	7701.34	3670.0	3670.0
241	1843.2	2218.4624	2184.48	42941.27	0.48	7597.88	3620.0	3620.0
215	1945.6	1253.0936	1220.48	44004.16	151.04	7786.2	3710.0	3710.0
221	1843.2	1364.4141	1341.81	42786.75	1401.78	7570.43	3607.0	3607.0
224	1843.2	1754.8392	1726.36	42443.36	2294.84	9719.18	3579.0	3579.0
225	1843.2	1253.408	1213.98	41487.17	0.0	7340.38	3498.0	3498.0
227	573.0	304.5567	275.23	12211.28	5.34	1272.86	1146.0	1146.0
218	412.0	275.4232	250.83	8866.12	0.0	913.66	1000.0	1000.0
224	422.0	161.0333	132.49	10033.53	0.0	937.16	1000.0	1000.0
244	409.0	413.5625	392.31	9727.2	0.0	908.57	1000.0	1000.0
216	407.0	157.3922	131.7	8595.62	0.0	904.41	1000.0	1000.0
224	411.0	250.5372	221.33	8342.65	0.0	1721.96	1000.0	1000.0
223	423.0	282.7915	248.93	9001.05	7.1	939.42	1000.0	1000.0
220	408.0	251.8746	222.83	8526.32	6.36	905.26	1000.0	1000.0
213	394.0	698.0577	675.92	9353.3	0.0	1649.89	1000.0	1000.0
242	390.0	371.0439	341.89	9242.51	0.0	864.53	1000.0	1000.0
218	413.0	281.544	253.0	9000.72	0.0	917.08	1000.0	1000.0
242	425.0	380.3877	371.14	10108.49	0.0	985.52	1000.0	1000.0
224	395.0	460.9999	425.06	8350.25	0.0	876.87	1000.0	1000.0
215	410.0	474.0034	460.0	9750.64	0.0	910.76	1000.0	1000.0
218	406.0	378.8576	373.55	8536.12	0.0	2001.5	1000.0	1000.0
216	418.0	278.8311	249.88	9095.36	0.0	927.06	1000.0	1000.0
215	375.0	442.743	427.99	8922.09	0.07	833.07	1000.0	1000.0
215	407.0	233.3875	215.92	9148.46	0.0	903.46	1000.0	1000.0
219	428.0	630.5261	598.66	9507.7	0.0	1792.44	1000.0	1000.0
239	398.0	701.9908	664.03	9432.85	0.0	882.37	1000.0	1000.0
222	391.0	281.4155	253.04	8061.32	0.0	867.25	1000.0	1000.0
225	404.0	160.4854	131.6	8006.08	0.0	896.48	1000.0	1000.0
220	404.0	455.5972	433.47	9597.08	0.0	896.38	1000.0	1000.0
218	404.0	159.724	131.84	9599.17	0.0	896.39	1000.0	1000.0
247	416.0	385.3996	374.48	9881.0	0.0	922.98	1000.0	1000.0
239	441.0	362.3841	339.7	10466.24	0.0	977.85	1000.0	1000.0
226	396.0	297.1564	277.6	8483.07	0.0	878.46	1000.0	1000.0
220	417.0	374.8428	341.13	9913.3	0.0	926.01	1000.0	1000.0
223	385.0	433.19	404.01	9145.22	0.0	853.99	1000.0	1000.0
215	404.0	153.3857	130.88	8243.09	0.0	895.84	1000.0	1000.0
227	432.0	167.6504	161.52	10258.1	0.0	958.21	1000.0	1000.0
227	405.0	276.6289	251.19	9618.17	0.0	898.29	1000.0	1000.0
240	421.0	490.9713	463.1	8909.19	0.0	933.94	1000.0	1000.0
225	409.0	743.9333	704.15	9718.33	0.0	907.72	1000.0	1000.0
219	431.0	332.0535	313.84	10250.14	0.0	1802.78	1000.0	1000.0
218	391.0	231.0429	222.71	9267.45	0.0	866.67	1000.0	1000.0
247	397.0	326.3177	309.64	8573.03	0.0	880.34	1000.0	1000.0
213	372.0	146.5257	132.21	8842.97	0.05	825.56	1000.0	1000.0
216	400.0	253.399	222.99	9515.25	0.0	888.5	1000.0	1000.0
239	391.0	179.0235	156.66	8224.98	0.0	868.64	1000.0	1000.0
222	389.0	604.0677	586.05	9235.87	0.0	862.49	1000.0	1000.0
220	395.0	476.7128	446.54	9370.67	0.0	876.57	1000.0	1000.0
224	412.0	372.0404	343.75	9784.89	0.0	913.98	1000.0	1000.0
217	401.0	363.2968	339.3	8574.16	0.0	890.49	1000.0	1000.0
223	409.0	468.5408	445.8	8516.21	0.0	1713.39	1000.0	1000.0
225	383.0	276.0812	253.06	7934.75	0.0	849.66	1000.0	1000.0
247	392.0	351.7714	341.25	9299.79	0.0	1735.27	1000.0	1000.0
213	387.0	340.2029	313.35	7944.03	0.0	858.57	1000.0	1000.0
224	393.0	224.5351	189.58	9347.8	0.09	872.93	1000.0	1000.0
241	409.0	461.7491	433.29	9726.86	0.0	908.5	1000.0	1000.0
217	405.0	276.6494	253.11	9618.77	5.47	898.89	1000.0	1000.0
220	393.0	307.1246	283.92	8364.94	0.0	871.47	1000.0	1000.0
213	407.0	468.178	458.69	8722.73	0.0	1707.66	1000.0	1000.0
239	387.0	317.9926	310.48	8116.43	0.0	1623.95	1000.0	1000.0
213	385.0	536.1652	524.24	8378.23	0.07	1615.61	1000.0	1000.0
220	402.0	420.1628	404.65	8683.08	0.0	892.41	1000.0	1000.0
215	400.0	488.8645	450.94	8455.64	0.0	888.2	1000.0	1000.0
226	427.0	269.6918	253.17	9022.95	0.0	948.75	1000.0	1000.0
247	413.0	381.8112	373.43	9810.8	14.11	1953.38	1000.0	1000.0
218	422.0	302.6223	283.29	8997.38	2.37	935.92	1000.0	1000.0
242	400.0	403.6305	366.81	8292.44	0.0	888.1	1000.0	1000.0
225	386.0	442.1397	429.02	8210.64	0.0	1619.17	1000.0	1000.0
224	423.0	350.8611	286.49	10046.11	2.78	938.89	1000.0	1000.0
241	410.0	270.4717	245.23	8587.98	0.0	910.41	1000.0	1000.0
228	1536.0	1319.7032	1283.5	36269.86	0.01	6416.36	2990.0	2990.0
227	1638.4	1358.0115	1343.38	35178.56	146.0	6566.97	3129.0	3129.0
247	1536.0	1540.3637	1464.72	35458.75	8.35	6274.6	2990.0	2990.0
221	1536.0	1787.3155	1762.06	36073.4	4.78	3378.83	3041.0	3041.0
219	1536.0	1326.8999	1287.34	43576.62	4.16	4082.4	3043.0	3043.0
216	1536.0	1425.9459	1285.58	35441.48	612.41	3426.94	2987.0	2987.0
213	1536.0	1324.7465	1258.47	35506.61	0.12	6281.13	2993.0	2993.0
224	1536.0	1361.6207	1337.86	35658.52	0.0	6308.1	3006.0	3006.0
222	1638.4	1152.4185	1122.16	36586.78	0.0	3426.58	3084.0	3084.0
226	1536.0	1424.5427	1410.88	33339.52	1028.97	6263.73	2985.0	2985.0
240	1536.0	1026.9084	961.36	34857.27	0.63	3826.59	2938.0	2938.0
219	1536.0	3521.0465	3419.79	44294.75	0.69	9407.02	3012.0	3012.0
223	1536.0	1881.6543	1848.98	36163.33	0.09	6397.64	3048.0	3048.0
247	1638.4	1849.2941	1821.01	36526.07	2.79	3421.01	3079.0	3079.0
225	1536.0	593.242	567.5	36336.95	0.0	3403.15	3063.0	3063.0
239	1536.0	1530.6588	1518.5	36145.5	0.0	8274.88	3047.0	3047.0
222	1536.0	1619.7874	1587.67	34839.76	4.47	6633.07	2937.0	2937.0
223	1536.0	1211.3406	1186.95	32042.86	636.78	6196.23	2952.0	2952.0
242	1536.0	1490.6548	1465.45	36048.25	2358.38	8253.63	3039.0	3039.0
239	1536.0	1531.8252	1465.0	35697.59	0.0	8172.09	3009.0	3009.0
227	1536.0	1268.0406	1235.1	35472.46	4.48	6275.9	2990.0	2990.0
239	1536.0	1493.3235	1417.86	35058.98	0.0	8025.86	2955.0	2955.0
225	1536.0	1780.428	1754.61	35644.03	86.41	8160.25	3005.0	3005.0
239	1536.0	1040.9601	1007.17	35324.66	554.49	4332.67	2977.0	2977.0
225	1536.0	1477.8371	1428.36	35590.46	31.57	5020.27	3000.0	3000.0
227	1536.0	1571.5125	1499.59	35878.32	371.64	6346.93	3024.0	3024.0
220	1638.4	1232.2841	1185.91	36930.9	2.64	8455.23	3113.0	3113.0
227	2764.8	2261.146	2059.88	64475.84	14.26	11411.25	5437.0	5437.0
225	2764.8	1497.2745	1459.2	65095.45	1.09	14909.14	5489.0	5489.0
217	2764.8	2319.8658	2265.54	64511.07	14.87	9672.43	5440.0	5440.0
244	2150.4	1807.4756	1767.02	57038.41	3515.14	10115.61	4268.0	4268.0
213	2150.4	1824.8276	1780.73	56633.51	1230.77	10022.46	4290.0	4290.0
228	2150.4	2550.6524	2514.42	57844.28	2.62	10236.71	4269.0	4269.0
226	2150.4	2137.5375	2090.0	56789.19	717.58	10050.09	4192.0	4192.0
226	2252.8	2965.7479	2918.76	58370.8	2.76	10330.25	4336.0	4336.0
241	216.0	87.2819	73.35	4305.59	0.0	478.42	1000.0	1000.0
226	1228.8	2961.8421	2865.89	35268.89	0.57	8074.25	2450.0	2450.0
241	1228.8	2659.4671	2556.68	35729.17	44.99	8179.71	2326.0	2326.0
215	1228.8	1348.0743	1334.17	36211.61	0.0	6405.81	2350.0	2350.0
227	1228.8	1250.4997	1238.91	34985.92	0.0	8003.45	2300.0	2300.0
222	304.0	173.398	161.99	6510.3	0.0	673.96	1000.0	1000.0
228	318.0	321.3399	309.61	7552.82	0.0	704.73	1000.0	1000.0
221	294.0	309.4341	283.29	5986.87	0.02	1594.07	1000.0	1000.0
226	326.0	296.4434	281.97	7061.48	0.0	722.79	1000.0	1000.0
215	281.0	110.0842	102.04	6680.44	0.0	622.74	1000.0	1000.0
